ts,mode,ticker,interval,price,krw,coin,portfolio_value,action,reason,v_pred,p_sell,p_hold,p_buy,ret1,ret3,ret6,vol_z,ma_diff,cash_ratio,coin_ratio
2025-08-24T15:55:00+09:00,LIVE,KRW-BTC,minute1,159414000.0,42230.19468739,0.00036294,100087.911847391,1,"π(a|s)=[sell:0.003, hold:0.835, buy:0.162], V(s)=-0.000210",-0.0002100435085594654,0.003072527,0.8350681,0.16185938,-0.00010035752367809625,-9.408576858660478e-05,-0.0005767808107531858,1.3307709057300614,-0.00036082058940717273,0.42193101951992434,0.5780689804800756
2025-08-24T15:56:00+09:00,LIVE,KRW-BTC,minute1,159402000.0,42230.19468739,0.00036294,100083.55656739102,1,"π(a|s)=[sell:0.001, hold:0.976, buy:0.023], V(s)=-0.000249",-0.0002492484636604786,0.0013017302,0.9761488,0.022549393,-7.527569724119498e-05,-0.00011290929619867107,-0.0006520130904166255,0.96622099725062,-0.00042887400509381934,0.42194938045546376,0.5780506195445363
2025-08-24T15:57:00+09:00,LIVE,KRW-BTC,minute1,159402000.0,42230.19468739,0.00036294,100083.55656739102,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000143",-0.0001426306553184986,0.0001521046,0.9997274,0.000120478166,0.0,-0.0001756256664366962,-0.0006582783200737019,-0.02776453069548467,-0.00042606809377009443,0.42194938045546376,0.5780506195445363
2025-08-24T15:58:00+09:00,LIVE,KRW-BTC,minute1,159403000.0,42230.19468739,0.00036294,100083.91950739101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000094",-9.36281867325306e-05,0.00012871284,0.9997912,8.00654e-05,6.273447008098287e-06,-6.900272247101213e-05,-0.0001630819988834853,-0.14054484711864307,-0.0004113476778294889,0.4219478503164675,0.5780521496835325
2025-08-24T15:59:00+09:00,LIVE,KRW-BTC,minute1,159402000.0,42230.19468739,0.00036294,100083.55656739102,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000093",-9.259255602955818e-05,0.00013414319,0.99977726,8.860441e-05,-6.273407652357399e-06,0.0,-0.00011290929619867107,-0.1110729378167417,-0.0004104218942679205,0.42194938045546376,0.5780506195445363
2025-08-24T16:00:00+09:00,LIVE,KRW-BTC,minute1,159402000.0,42230.19468739,0.00036294,100083.55656739102,1,"π(a|s)=[sell:0.003, hold:0.836, buy:0.161], V(s)=-0.000252",-0.0002524186857044697,0.0030612415,0.83642256,0.16051614,0.0,0.0,-0.0001756256664366962,1.3291638312967784,-0.000389428856490136,0.42194938045546376,0.5780506195445363
2025-08-24T16:01:00+09:00,LIVE,KRW-BTC,minute1,159401000.0,42230.19468739,0.00036294,100083.19362739101,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000171",-0.00017099501565098763,0.00020347175,0.99955136,0.00024514183,-6.27344700820931e-06,-1.2546815304603776e-05,-8.154867201126681e-05,0.1407413105404676,-0.00035463761585691076,0.42195091060555784,0.5780490893944421
2025-08-24T16:02:00+09:00,LIVE,KRW-BTC,minute1,159388000.0,42230.19468739,0.00036294,100078.47540739102,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000115",-0.00011484744027256966,0.00016073059,0.9997013,0.00013787931,-8.15553227394572e-05,-8.782825811470829e-05,-8.782825811470829e-05,0.006547781569621964,-0.00033489576212617417,0.4219708035667299,0.5780291964332701
2025-08-24T16:03:00+09:00,LIVE,KRW-BTC,minute1,159388000.0,42230.19468739,0.00036294,100078.47540739102,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000102",0.00010215071961283684,8.114002e-05,0.9998933,2.5449792e-05,0.0,-8.782825811470829e-05,-8.782825811470829e-05,-0.6064444323636485,-0.00031640677304916725,0.4219708035667299,0.5780291964332701
2025-08-24T16:04:00+09:00,LIVE,KRW-BTC,minute1,159384000.0,42230.19468739,0.00036294,100077.02364739102,1,"π(a|s)=[sell:0.000, hold:0.999, buy:0.000], V(s)=-0.000212",-0.0002121073193848133,0.00027013567,0.99924004,0.0004897766,-2.5095992170043324e-05,-0.00010664926819781151,-0.00011919474539379138,0.28433541137330104,-0.0003004255505972447,0.4219769248552281,0.5780230751447719
2025-08-24T16:05:00+09:00,LIVE,KRW-BTC,minute1,159386000.0,42230.19468739,0.00036294,100077.749527391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000037",-3.689201548695564e-05,0.00010501499,0.99984646,4.849284e-05,1.2548310997395618e-05,-1.2547996085077173e-05,-0.00010037515213112691,-0.30622414278950877,-0.00028287478557024987,0.4219738641887797,0.5780261358112203
2025-08-24T16:06:00+09:00,LIVE,KRW-BTC,minute1,159482000.0,42230.19468739,0.00036294,100112.591767391,1,"π(a|s)=[sell:0.004, hold:0.641, buy:0.354], V(s)=-0.000460",-0.0004599769599735737,0.004228087,0.64148283,0.3542891,0.0006023113698818694,0.0005897558159961847,0.0005018757606554125,1.5123593977439247,-0.00017342681027953706,0.4218270043943199,0.57817299560568
2025-08-24T16:07:00+09:00,LIVE,KRW-BTC,minute1,159483000.0,42230.19468739,0.00036294,100112.954707391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=-0.000032",-3.1892675906419754e-05,0.00012397264,0.999803,7.3053445e-05,6.27030009647811e-06,0.0006211413943684185,0.0005144258818954306,-0.16784405870207103,-4.6728371114841715e-05,0.4218254751427518,0.5781745248572482
2025-08-24T16:08:00+09:00,LIVE,KRW-BTC,minute1,159483000.0,42230.19468739,0.00036294,100112.954707391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000363",0.0003628763370215893,6.909681e-05,0.99991393,1.6902133e-05,0.0,0.0006085854466515439,0.0005960298140386122,-0.9245444184840963,7.965833473937611e-05,0.4218254751427518,0.5781745248572482
2025-08-24T16:09:00+09:00,LIVE,KRW-BTC,minute1,159507000.0,42230.19468739,0.00036294,100121.665267391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000159",0.0001588943414390087,7.359023e-05,0.99990654,1.986653e-05,0.00015048625872360333,0.0001567575024141732,0.0007466057670590942,-0.7772571891435014,0.00023364346759521912,0.42178877643122975,0.5782112235687702
2025-08-24T16:10:00+09:00,LIVE,KRW-BTC,minute1,159496000.0,42230.19468739,0.00036294,100117.672927391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000104",0.00010378984734416008,8.161522e-05,0.9998925,2.5839727e-05,-6.896249067434024e-05,8.15133901419518e-05,0.000702705415851046,-0.5970525663398787,0.0003747715696719165,0.4218055958813274,0.5781944041186726
2025-08-24T16:11:00+09:00,LIVE,KRW-BTC,minute1,159496000.0,42230.19468739,0.00036294,100117.672927391,1,"π(a|s)=[sell:0.000, hold:1.000, buy:0.000], V(s)=0.000031",3.05655412375927e-05,8.797506e-05,0.9998808,3.121342e-05,0.0,8.15133901419518e-05,0.0006901484446564243,-0.49460798805868766,0.000395785232255681,0.4218055958813274,0.5781944041186726
